id_servicios,id_cuenta,codigo,descripcion_servicio
"65","22",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66","22",S17,BASURA COMERCIAL C5
"67","22",S19,MANT. PARQUES Y ZONAS VERDES
"68","22",S20,LIMPIEZA DE VIAS
"23061","8956",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23062","8956",S11,BASURA RESIDENCIAL R3
"23063","8956",S19,MANT. PARQUES Y ZONAS VERDES
"23064","8956",S20,LIMPIEZA DE VIAS
"23065","8957",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23066","8957",S11,BASURA RESIDENCIAL R3
"23067","8957",S19,MANT. PARQUES Y ZONAS VERDES
"23068","8957",S20,LIMPIEZA DE VIAS
"23069","8958",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23070","8958",S11,BASURA RESIDENCIAL R3
"23071","8958",S13,BASURA COMERCIAL C1
"23072","8958",S19,MANT. PARQUES Y ZONAS VERDES
"23073","8958",S20,LIMPIEZA DE VIAS
"23074","8959",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23075","8960",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23076","8960",S11,BASURA RESIDENCIAL R3
"23077","8960",S19,MANT. PARQUES Y ZONAS VERDES
"23078","8960",S20,LIMPIEZA DE VIAS
"23079","8962",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23080","8962",S11,BASURA RESIDENCIAL R3
"23081","8962",S19,MANT. PARQUES Y ZONAS VERDES
"23082","8962",S20,LIMPIEZA DE VIAS
"23083","8963",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23084","8963",S11,BASURA RESIDENCIAL R3
"23085","8963",S19,MANT. PARQUES Y ZONAS VERDES
"23086","8963",S20,LIMPIEZA DE VIAS
"23087","8964",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23088","8964",S11,BASURA RESIDENCIAL R3
"23089","8964",S19,MANT. PARQUES Y ZONAS VERDES
"23090","8964",S20,LIMPIEZA DE VIAS
"23091","8965",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23092","8965",S11,BASURA RESIDENCIAL R3
"23093","8965",S19,MANT. PARQUES Y ZONAS VERDES
"23094","8965",S20,LIMPIEZA DE VIAS
"23095","8966",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23096","8966",S11,BASURA RESIDENCIAL R3
"23097","8966",S19,MANT. PARQUES Y ZONAS VERDES
"23098","8966",S20,LIMPIEZA DE VIAS
"23099","8967",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23100","8967",S11,BASURA RESIDENCIAL R3
"23101","8967",S19,MANT. PARQUES Y ZONAS VERDES
"23102","8967",S20,LIMPIEZA DE VIAS
"23107","8970",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23108","8970",S11,BASURA RESIDENCIAL R3
"23109","8970",S19,MANT. PARQUES Y ZONAS VERDES
"23110","8970",S20,LIMPIEZA DE VIAS
"23111","8971",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23112","8971",S11,BASURA RESIDENCIAL R3
"23113","8971",S20,LIMPIEZA DE VIAS
"23114","8971",S19,MANT. PARQUES Y ZONAS VERDES
"23115","8972",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23116","8972",S11,BASURA RESIDENCIAL R3
"23117","8972",S19,MANT. PARQUES Y ZONAS VERDES
"23118","8972",S20,LIMPIEZA DE VIAS
"23119","8974",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23120","8974",S11,BASURA RESIDENCIAL R3
"23121","8974",S19,MANT. PARQUES Y ZONAS VERDES
"23122","8974",S20,LIMPIEZA DE VIAS
"23123","8976",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23124","8976",S11,BASURA RESIDENCIAL R3
"23125","8976",S19,MANT. PARQUES Y ZONAS VERDES
"23126","8976",S20,LIMPIEZA DE VIAS
"23127","8979",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23128","8979",S11,BASURA RESIDENCIAL R3
"23129","8979",S19,MANT. PARQUES Y ZONAS VERDES
"23130","8979",S20,LIMPIEZA DE VIAS
"23131","8980",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23132","8980",S11,BASURA RESIDENCIAL R3
"23133","8980",S19,MANT. PARQUES Y ZONAS VERDES
"23134","8980",S20,LIMPIEZA DE VIAS
"23343","9069",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23344","9069",S11,BASURA RESIDENCIAL R3
"23345","9069",S19,MANT. PARQUES Y ZONAS VERDES
"23346","9069",S20,LIMPIEZA DE VIAS
"23347","9070",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23348","9070",S11,BASURA RESIDENCIAL R3
"23349","9070",S19,MANT. PARQUES Y ZONAS VERDES
"23350","9070",S20,LIMPIEZA DE VIAS
"23351","9071",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23352","9071",S10,BASURA RESIDENCIAL R2
"23353","9071",S19,MANT. PARQUES Y ZONAS VERDES
"23354","9071",S20,LIMPIEZA DE VIAS
"23355","9072",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23356","9072",S11,BASURA RESIDENCIAL R3
"23357","9072",S19,MANT. PARQUES Y ZONAS VERDES
"23358","9072",S20,LIMPIEZA DE VIAS
"23359","9073",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23360","9074",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23361","9074",S11,BASURA RESIDENCIAL R3
"23362","9074",S19,MANT. PARQUES Y ZONAS VERDES
"23363","9074",S20,LIMPIEZA DE VIAS
"23364","9076",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23365","9076",S11,BASURA RESIDENCIAL R3
"23366","9076",S19,MANT. PARQUES Y ZONAS VERDES
"23367","9076",S20,LIMPIEZA DE VIAS
"23368","9078",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23369","9078",S11,BASURA RESIDENCIAL R3
"23370","9078",S19,MANT. PARQUES Y ZONAS VERDES
"23371","9078",S20,LIMPIEZA DE VIAS
"23372","9079",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23373","9079",S11,BASURA RESIDENCIAL R3
"23374","9079",S19,MANT. PARQUES Y ZONAS VERDES
"23375","9079",S20,LIMPIEZA DE VIAS
"23376","9080",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23377","9080",S11,BASURA RESIDENCIAL R3
"23378","9080",S19,MANT. PARQUES Y ZONAS VERDES
"23379","9080",S20,LIMPIEZA DE VIAS
"23380","9081",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23381","9081",S11,BASURA RESIDENCIAL R3
"23382","9081",S19,MANT. PARQUES Y ZONAS VERDES
"23383","9081",S20,LIMPIEZA DE VIAS
"23384","9082",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23385","9082",S19,MANT. PARQUES Y ZONAS VERDES
"23386","9082",S20,LIMPIEZA DE VIAS
"23387","9082",S11,BASURA RESIDENCIAL R3
"23388","9083",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23389","9083",S11,BASURA RESIDENCIAL R3
"23390","9083",S19,MANT. PARQUES Y ZONAS VERDES
"23391","9083",S20,LIMPIEZA DE VIAS
"23392","9084",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23393","9084",S11,BASURA RESIDENCIAL R3
"23394","9084",S19,MANT. PARQUES Y ZONAS VERDES
"23395","9084",S20,LIMPIEZA DE VIAS
"23396","9085",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23397","9085",S11,BASURA RESIDENCIAL R3
"23398","9085",S19,MANT. PARQUES Y ZONAS VERDES
"23399","9085",S20,LIMPIEZA DE VIAS
"23400","9087",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23401","9087",S11,BASURA RESIDENCIAL R3
"23402","9087",S19,MANT. PARQUES Y ZONAS VERDES
"23403","9087",S20,LIMPIEZA DE VIAS
"23404","9088",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23405","9088",S11,BASURA RESIDENCIAL R3
"23406","9088",S19,MANT. PARQUES Y ZONAS VERDES
"23407","9088",S20,LIMPIEZA DE VIAS
"23408","9089",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23409","9089",S11,BASURA RESIDENCIAL R3
"23410","9089",S19,MANT. PARQUES Y ZONAS VERDES
"23411","9089",S20,LIMPIEZA DE VIAS
"23412","9090",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23413","9090",S12,BASURA RESIDENCIAL R4
"23414","9090",S19,MANT. PARQUES Y ZONAS VERDES
"23415","9090",S20,LIMPIEZA DE VIAS
"23416","9090",S13,BASURA COMERCIAL C1
"23417","9091",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23418","9091",S11,BASURA RESIDENCIAL R3
"23419","9091",S19,MANT. PARQUES Y ZONAS VERDES
"23420","9091",S20,LIMPIEZA DE VIAS
"23421","9092",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23422","9092",S11,BASURA RESIDENCIAL R3
"23423","9092",S19,MANT. PARQUES Y ZONAS VERDES
"23424","9092",S20,LIMPIEZA DE VIAS
"23425","9093",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23426","9093",S11,BASURA RESIDENCIAL R3
"23427","9093",S19,MANT. PARQUES Y ZONAS VERDES
"23428","9093",S20,LIMPIEZA DE VIAS
"23429","9094",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23430","9094",S11,BASURA RESIDENCIAL R3
"23431","9094",S19,MANT. PARQUES Y ZONAS VERDES
"23432","9094",S20,LIMPIEZA DE VIAS
"23433","9095",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23434","9095",S11,BASURA RESIDENCIAL R3
"23435","9095",S19,MANT. PARQUES Y ZONAS VERDES
"23436","9095",S20,LIMPIEZA DE VIAS
"23437","9096",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23438","9097",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23439","9097",S11,BASURA RESIDENCIAL R3
"23440","9097",S19,MANT. PARQUES Y ZONAS VERDES
"23441","9097",S20,LIMPIEZA DE VIAS
"23442","9098",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23443","9098",S11,BASURA RESIDENCIAL R3
"23444","9098",S19,MANT. PARQUES Y ZONAS VERDES
"23445","9098",S20,LIMPIEZA DE VIAS
"23446","9099",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23447","9099",S11,BASURA RESIDENCIAL R3
"23448","9099",S19,MANT. PARQUES Y ZONAS VERDES
"23449","9099",S20,LIMPIEZA DE VIAS
"23450","9103",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23451","9103",S11,BASURA RESIDENCIAL R3
"23452","9103",S19,MANT. PARQUES Y ZONAS VERDES
"23453","9103",S20,LIMPIEZA DE VIAS
"23454","9104",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23455","9104",S11,BASURA RESIDENCIAL R3
"23456","9104",S19,MANT. PARQUES Y ZONAS VERDES
"23457","9104",S20,LIMPIEZA DE VIAS
"23458","9105",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23459","9105",S11,BASURA RESIDENCIAL R3
"23460","9105",S19,MANT. PARQUES Y ZONAS VERDES
"23461","9105",S20,LIMPIEZA DE VIAS
"23462","9106",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23463","9106",S11,BASURA RESIDENCIAL R3
"23464","9106",S19,MANT. PARQUES Y ZONAS VERDES
"23465","9106",S20,LIMPIEZA DE VIAS
"23466","9107",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23467","9108",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23468","9108",S11,BASURA RESIDENCIAL R3
"23469","9108",S19,MANT. PARQUES Y ZONAS VERDES
"23470","9108",S20,LIMPIEZA DE VIAS
"23471","9109",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23472","9109",S11,BASURA RESIDENCIAL R3
"23473","9109",S19,MANT. PARQUES Y ZONAS VERDES
"23474","9109",S20,LIMPIEZA DE VIAS
"23475","9111",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23476","9111",S11,BASURA RESIDENCIAL R3
"23477","9111",S19,MANT. PARQUES Y ZONAS VERDES
"23478","9111",S20,LIMPIEZA DE VIAS
"23479","9115",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23480","9115",S11,BASURA RESIDENCIAL R3
"23481","9115",S19,MANT. PARQUES Y ZONAS VERDES
"23482","9115",S20,LIMPIEZA DE VIAS
"23483","9116",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23484","9116",S11,BASURA RESIDENCIAL R3
"23485","9116",S19,MANT. PARQUES Y ZONAS VERDES
"23486","9116",S20,LIMPIEZA DE VIAS
"23487","9117",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23488","9117",S11,BASURA RESIDENCIAL R3
"23489","9117",S19,MANT. PARQUES Y ZONAS VERDES
"23490","9117",S20,LIMPIEZA DE VIAS
"23491","9118",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23492","9118",S11,BASURA RESIDENCIAL R3
"23493","9118",S19,MANT. PARQUES Y ZONAS VERDES
"23494","9118",S20,LIMPIEZA DE VIAS
"23495","9119",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23496","9119",S11,BASURA RESIDENCIAL R3
"23497","9119",S19,MANT. PARQUES Y ZONAS VERDES
"23498","9119",S20,LIMPIEZA DE VIAS
"23499","9120",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23500","9121",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23501","9121",S11,BASURA RESIDENCIAL R3
"23502","9121",S19,MANT. PARQUES Y ZONAS VERDES
"23503","9121",S20,LIMPIEZA DE VIAS
"23504","9122",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23505","9122",S11,BASURA RESIDENCIAL R3
"23506","9122",S19,MANT. PARQUES Y ZONAS VERDES
"23507","9122",S20,LIMPIEZA DE VIAS
"23509","9124",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23510","9124",S11,BASURA RESIDENCIAL R3
"23511","9124",S19,MANT. PARQUES Y ZONAS VERDES
"23512","9124",S20,LIMPIEZA DE VIAS
"23513","9125",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23514","9125",S11,BASURA RESIDENCIAL R3
"23515","9125",S19,MANT. PARQUES Y ZONAS VERDES
"23516","9125",S20,LIMPIEZA DE VIAS
"23517","9126",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23518","9126",S11,BASURA RESIDENCIAL R3
"23519","9126",S19,MANT. PARQUES Y ZONAS VERDES
"23520","9126",S20,LIMPIEZA DE VIAS
"23521","9128",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23522","9128",S11,BASURA RESIDENCIAL R3
"23523","9128",S19,MANT. PARQUES Y ZONAS VERDES
"23524","9128",S20,LIMPIEZA DE VIAS
"23525","9132",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23526","9133",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"23527","9133",S11,BASURA RESIDENCIAL R3
